job_id,industry_id,industry_name
3887590342,104,Staffing and Recruiting
3886466294,104,Staffing and Recruiting
3887570764,104,Staffing and Recruiting
3887591692,104,Staffing and Recruiting
3887905801,47,Accounting
3886460511,104,Staffing and Recruiting
3887588986,96,IT Services and IT Consulting
3887588986,4,Software Development
3887906644,47,Accounting
3889132024,8,Telecommunications
3887911102,31,Hospitality
3887593177,96,IT Services and IT Consulting
3887593177,4,Software Development
3887906626,47,Accounting
3889126670,14,Hospitals and Health Care
3887596197,104,Staffing and Recruiting
3887590581,104,Staffing and Recruiting
3889100879,6,"Technology, Information and Internet"
3887905900,47,Accounting
3888978094,124,Wellness and Fitness Services
3889125743,8,Telecommunications
3887905794,47,Accounting
3887910346,47,Accounting
3887908458,47,Accounting
3888954838,41,Banking
3889141491,43,Financial Services
3887572573,104,Staffing and Recruiting
3888951113,27,Retail
3888973735,27,Retail
3887907587,47,Accounting
3886453733,43,Financial Services
3887909444,47,Accounting
3887588940,104,Staffing and Recruiting
3887909449,47,Accounting
3889130257,8,Telecommunications
3888949147,43,Financial Services
3888949147,46,Investment Management
3888949147,41,Banking
3887588751,104,Staffing and Recruiting
3889145006,43,Financial Services
3887905799,47,Accounting
3887903961,47,Accounting
3888964570,27,Retail
3887590317,104,Staffing and Recruiting
3887594213,96,IT Services and IT Consulting
3887594213,4,Software Development
3889124238,121,Security and Investigations
3889130230,8,Telecommunications
3889129371,8,Telecommunications
3887594004,104,Staffing and Recruiting
3889152564,14,Hospitals and Health Care
3889127515,8,Telecommunications
3888949285,16,Veterinary Services
3887591247,104,Staffing and Recruiting
3889107875,96,IT Services and IT Consulting
3887593133,104,Staffing and Recruiting
3888951829,16,Veterinary Services
3886463268,104,Staffing and Recruiting
3887908302,47,Accounting
3887589675,104,Staffing and Recruiting
3887586985,104,Staffing and Recruiting
3888979060,41,Banking
3888976408,48,Construction
3887590693,104,Staffing and Recruiting
3887908564,47,Accounting
3887593493,104,Staffing and Recruiting
3887905797,47,Accounting
3887905809,47,Accounting
3887595049,104,Staffing and Recruiting
3889128565,8,Telecommunications
3887906727,47,Accounting
3887908559,47,Accounting
3887589588,104,Staffing and Recruiting
3887592473,104,Staffing and Recruiting
3887909442,47,Accounting
3886481592,6,"Technology, Information and Internet"
3888998874,6,"Technology, Information and Internet"
3887571625,48,Construction
3887905828,47,Accounting
3887591292,104,Staffing and Recruiting
3887589582,104,Staffing and Recruiting
3887594437,104,Staffing and Recruiting
3887911140,47,Accounting
3887590820,104,Staffing and Recruiting
3887906751,47,Accounting
3886464711,104,Staffing and Recruiting
3888944910,43,Financial Services
3888944910,46,Investment Management
3888944910,41,Banking
3887906828,27,Retail
3887593390,104,Staffing and Recruiting
3889131117,8,Telecommunications
3887905795,47,Accounting
3887910226,47,Accounting
3887915702,43,Financial Services
3888979065,10,Legal Services
3887589402,96,IT Services and IT Consulting
3887589402,4,Software Development
3887908459,47,Accounting
3887909471,47,Accounting
3887588858,104,Staffing and Recruiting
3887590405,104,Staffing and Recruiting
3887909452,47,Accounting
3887595292,96,IT Services and IT Consulting
3887595292,4,Software Development
3888955927,41,Banking
3887907725,47,Accounting
3887592166,104,Staffing and Recruiting
3889184928,43,Financial Services
3887571626,48,Construction
3887920069,43,Financial Services
3887908571,47,Accounting
3887589423,104,Staffing and Recruiting
3887907946,104,Staffing and Recruiting
3886464703,104,Staffing and Recruiting
3887910227,47,Accounting
3887914781,43,Financial Services
3887911142,47,Accounting
3887587727,104,Staffing and Recruiting
3889182600,43,Financial Services
3888961634,27,Retail
3887596219,104,Staffing and Recruiting
3887910230,47,Accounting
3889122396,121,Security and Investigations
3889143282,43,Financial Services
3887589658,96,IT Services and IT Consulting
3887589658,4,Software Development
3888981486,116,"Transportation, Logistics, Supply Chain and Storage"
3889126514,8,Telecommunications
3887596058,104,Staffing and Recruiting
3887909457,47,Accounting
3889123312,121,Security and Investigations
3889184904,43,Financial Services
3889128697,14,Hospitals and Health Care
3889211563,43,Financial Services
3889129380,8,Telecommunications
3887591530,104,Staffing and Recruiting
3887575071,104,Staffing and Recruiting
3887575061,48,Construction
3889210866,43,Financial Services
3889212256,43,Financial Services
3887906633,47,Accounting
3888975598,51,Civil Engineering
3887589777,104,Staffing and Recruiting
3887592218,96,IT Services and IT Consulting
3887592218,4,Software Development
3887912100,47,Accounting
3887908476,47,Accounting
3887590272,104,Staffing and Recruiting
3886451402,43,Financial Services
3886451402,41,Banking
3886451402,31,Hospitality
3889186704,43,Financial Services
3889226155,43,Financial Services
3889208309,43,Financial Services
3887908452,47,Accounting
3889208581,43,Financial Services
3889213219,43,Financial Services
3889216256,43,Financial Services
3889218855,43,Financial Services
3889227720,43,Financial Services
3886457118,14,Hospitals and Health Care
3886457118,42,Insurance
3889215987,43,Financial Services
3889209516,43,Financial Services
3889221409,43,Financial Services
3889128639,14,Hospitals and Health Care
3889210661,43,Financial Services
3889215956,43,Financial Services
3886469228,104,Staffing and Recruiting
3889230162,43,Financial Services
3889204852,43,Financial Services
3887592635,96,IT Services and IT Consulting
3887592635,4,Software Development
3889218050,43,Financial Services
3889207414,43,Financial Services
3889211848,43,Financial Services
3889213584,43,Financial Services
3887589764,104,Staffing and Recruiting
3889129377,8,Telecommunications
3889217215,43,Financial Services
3887906759,47,Accounting
3889218993,43,Financial Services
3889127652,14,Hospitals and Health Care
3887586925,104,Staffing and Recruiting
3889220245,43,Financial Services
3887586986,104,Staffing and Recruiting
3888977336,47,Accounting
3887596005,96,IT Services and IT Consulting
3887596005,4,Software Development
3889186289,43,Financial Services
3889233438,43,Financial Services
3889231196,43,Financial Services
3889236094,43,Financial Services
3889213992,43,Financial Services
3889220261,43,Financial Services
3889219155,43,Financial Services
3889231797,43,Financial Services
3889218858,43,Financial Services
3889234463,43,Financial Services
3889239462,43,Financial Services
3888975578,10,Legal Services
3889231696,43,Financial Services
3889219543,43,Financial Services
3889214983,43,Financial Services
3889235088,43,Financial Services
3889238012,43,Financial Services
3889213980,43,Financial Services
3889218051,43,Financial Services
3889231663,43,Financial Services
3889216048,43,Financial Services
3889204770,43,Financial Services
3887911174,47,Accounting
3889239801,43,Financial Services
3889215587,43,Financial Services
3889236091,43,Financial Services
3889231647,43,Financial Services
3889237601,43,Financial Services
3889243415,43,Financial Services
3889240232,43,Financial Services
3889123296,121,Security and Investigations
3889245031,43,Financial Services
3889241383,43,Financial Services
3888962378,27,Retail
3889246158,43,Financial Services
3889215283,43,Financial Services
3889239906,43,Financial Services
3889245233,43,Financial Services
3889226449,43,Financial Services
3889128712,14,Hospitals and Health Care
3889248128,43,Financial Services
3889241189,43,Financial Services
3889242919,43,Financial Services
3889241381,43,Financial Services
3889242922,43,Financial Services
3889231533,43,Financial Services
3887936922,41,Banking
3887936922,4,Software Development
3887936922,96,IT Services and IT Consulting
3886833196,91,Consumer Services
3886833196,18,Personal Care Product Manufacturing
3886833196,27,Retail
3889282435,27,Retail
3889279863,27,Retail
3889283455,27,Retail
3889285045,27,Retail
3889282488,27,Retail
3889281670,27,Retail
3887984831,78,Public Safety
3887987339,78,Public Safety
3887988306,78,Public Safety
3887990151,78,Public Safety
3886836601,15,Pharmaceutical Manufacturing
3886836601,12,Biotechnology Research
3886837485,15,Pharmaceutical Manufacturing
3886837485,12,Biotechnology Research
3886840211,15,Pharmaceutical Manufacturing
3886840211,12,Biotechnology Research
3886839101,15,Pharmaceutical Manufacturing
3886839101,12,Biotechnology Research
3886840069,15,Pharmaceutical Manufacturing
3886840069,12,Biotechnology Research
3886835670,15,Pharmaceutical Manufacturing
3886835670,12,Biotechnology Research
3886839067,15,Pharmaceutical Manufacturing
3886839067,12,Biotechnology Research
3886838200,15,Pharmaceutical Manufacturing
3886838200,12,Biotechnology Research
3886840109,15,Pharmaceutical Manufacturing
3886840109,12,Biotechnology Research
3886835681,15,Pharmaceutical Manufacturing
3886835681,12,Biotechnology Research
3886838083,15,Pharmaceutical Manufacturing
3886838083,12,Biotechnology Research
3886841050,15,Pharmaceutical Manufacturing
3886841050,12,Biotechnology Research
3886837516,15,Pharmaceutical Manufacturing
3886837516,12,Biotechnology Research
3886838091,15,Pharmaceutical Manufacturing
3886838091,12,Biotechnology Research
3886840060,15,Pharmaceutical Manufacturing
3886840060,12,Biotechnology Research
3886841058,15,Pharmaceutical Manufacturing
3886841058,12,Biotechnology Research
3886839113,15,Pharmaceutical Manufacturing
3886839113,12,Biotechnology Research
3886838138,15,Pharmaceutical Manufacturing
3886838138,12,Biotechnology Research
3886839065,15,Pharmaceutical Manufacturing
3886839065,12,Biotechnology Research
3886834922,15,Pharmaceutical Manufacturing
3886834922,12,Biotechnology Research
3886842018,15,Pharmaceutical Manufacturing
3886842018,12,Biotechnology Research
3886834887,15,Pharmaceutical Manufacturing
3886834887,12,Biotechnology Research
3886835696,15,Pharmaceutical Manufacturing
3886835696,12,Biotechnology Research
3889413768,104,Staffing and Recruiting
3889416438,1594,"Technology, Information and Media"
3889411982,1594,"Technology, Information and Media"
3889416436,1594,"Technology, Information and Media"
3889414765,104,Staffing and Recruiting
3889416411,104,Staffing and Recruiting
3886835965,4,Software Development
3886841306,4,Software Development
3886835954,4,Software Development
3886835918,4,Software Development
3887992130,42,Insurance
3886839396,4,Software Development
3887992132,104,Staffing and Recruiting
3886838416,4,Software Development
3886839413,4,Software Development
3889413777,1594,"Technology, Information and Media"
3889427667,16,Veterinary Services
3889426996,16,Veterinary Services
3889432200,16,Veterinary Services
3889428678,16,Veterinary Services
3889431472,16,Veterinary Services
3889429461,16,Veterinary Services
3889426770,16,Veterinary Services
3889434912,96,IT Services and IT Consulting
3889441746,27,Retail
3889427799,16,Veterinary Services
3889438949,41,Banking
3886858394,52,Aviation and Aerospace Component Manufacturing
3888405707,124,Wellness and Fitness Services
3888405707,14,Hospitals and Health Care
3886855611,52,Aviation and Aerospace Component Manufacturing
3886860191,52,Aviation and Aerospace Component Manufacturing
3886854694,52,Aviation and Aerospace Component Manufacturing
3886854786,52,Aviation and Aerospace Component Manufacturing
3888402844,124,Wellness and Fitness Services
3888402844,14,Hospitals and Health Care
3888408790,104,Staffing and Recruiting
3888412426,104,Staffing and Recruiting
3888412438,96,IT Services and IT Consulting
3888412438,4,Software Development
3888409593,104,Staffing and Recruiting
3888407978,104,Staffing and Recruiting
3888415012,96,IT Services and IT Consulting
3888415012,4,Software Development
3888414170,104,Staffing and Recruiting
3888410408,104,Staffing and Recruiting
3888414090,104,Staffing and Recruiting
3888410410,104,Staffing and Recruiting
3888411468,104,Staffing and Recruiting
3888408951,104,Staffing and Recruiting
3888410413,96,IT Services and IT Consulting
3888410413,4,Software Development
3888411459,104,Staffing and Recruiting
3888410431,104,Staffing and Recruiting
3888410416,104,Staffing and Recruiting
3888411458,104,Staffing and Recruiting
3888408890,104,Staffing and Recruiting
3888408976,104,Staffing and Recruiting
